Pedido;Codigo do Cliente;Cliente;Codigo Vendedor;Vendedor;Linha;Codigo Produto;Nome Produto;Categoria;Quantidade;Preco Unitario;Percentual Desconto;Valor de venda;Venda Total;Salario total
15193;69;Emilio Ilegal;4;Joan Callins;4;45;Danske Treshoe;Cal�ado Masculino;19;9,235502253;0;175,4745428;;
15204;19;Greg Thatcher;3;Rob Carsson;4;65;Stretch Pants;Roupa Feminina;20;9,020159273;0;180,4031855;;
15211;42;Joe Barry;1;Frank Roll;4;24;Samba Soccer Socks;Roupa Masculina;24;3,97013862;0;95,28332688;;
15215;76;Cheril Cow;5;Ingrid Hendrix;4;42;Walking Shoes;Cal�ado Feminino;35;14,02150833;0;490,7527916;;
15219;47;Andr�s Barbanegra;3;Rob Carsson;4;35;LA. Shorts;Praia;22;6,923815968;0;152,3239513;;
15235;35;Nicolas Balines;9;Helen Brolin;4;51;Summit Hiking Boots;Cal�ado Masculino;25;90,60616986;0;2265,154246;;
15250;44;Klaus Deum;8;Leif Shine;4;31;Rossi Bermuda Shorts;Roupa Masculina;19;8,018344705;0;152,3485494;;
15252;32;Ross The Boss;1;Frank Roll;4;41;Duck Shirt;Beb�s;42;10,19032973;0;427,9938488;;
15263;14;Alfred Neumann;6;Lennart Skoglund;4;9;Fuji Boots;Cal�ado Masculino;6;38,7443834;0;232,4663004;;
15264;7;Julie Binoch�;5;Ingrid Hendrix;4;28;RDL Suit;Infantil;32;39,06467664;0;1250,069652;;
15271;79;Heinz Disco;7;Tom Lindwall;4;77;Wrap Skirt;Roupa Feminina;6;17,20685206;0;103,2411123;;
15291;73;Preben Elkjaer;9;Helen Brolin;4;59;Rasta WCT;Esportivo;15;10,71161708;0;160,6742562;;
15321;73;Preben Elkjaer;9;Helen Brolin;4;38;Le Baby Dress;Roupa Feminina;43;77,94665593;0;3351,706205;;
15362;37;Robert Bolero;9;Helen Brolin;4;43;Summer Shorts;Praia;17;11,52481168;0;195,9217986;;
15368;44;Klaus Deum;7;Tom Lindwall;4;43;Summer Shorts;Praia;3;11,58732811;0;34,76198433;;
15378;58;Francisca Font Barcel�;8;Leif Shine;4;75;Bow tie;Roupa Masculina;12;9,44554143;0;113,3464972;;
15440;44;Klaus Deum;7;Tom Lindwall;4;33;Casual Boots;Esportivo;29;26,44380377;0;766,8703094;;
15478;82;Mark Stark;1;Frank Roll;4;33;Casual Boots;Esportivo;17;28,55619508;0;485,4553163;;
15479;44;Klaus Deum;7;Tom Lindwall;4;63;Serve-Shirt;Roupa Feminina;7;20,49782727;0;143,4847909;;
15495;68;Carl Perry;6;Lennart Skoglund;4;2;Mr2 Trousers;Roupa Masculina;20;18,04201826;0;360,8403652;;
15523;46;Tony Montana;2;Erik Presley;4;72;Oyaki Kimono;Roupa Feminina;4;11,71774366;0;46,87097463;;
15524;44;Klaus Deum;7;Tom Lindwall;4;44;Okkaba Skin Jackets;Roupa Feminina;22;75,86862729;0;1669,1098;;
15530;1;Albert von Einstein;7;Tom Lindwall;4;77;Wrap Skirt;Roupa Feminina;10;13,24448697;0;132,4448697;;
15533;80;Peloto Gomez;1;Frank Roll;4;24;Samba Soccer Socks;Roupa Masculina;9;4,043294671;0;36,38965204;;
15534;19;Greg Thatcher;2;Erik Presley;4;1;Lenin Jeansshorts;Roupa Masculina;18;23,287174;0;419,1691319;;
15552;37;Robert Bolero;3;Rob Carsson;4;43;Summer Shorts;Praia;25;14,90115944;0;372,528986;;
15623;32;Ross The Boss;1;Frank Roll;4;40;Duck Trousers;Beb�s;36;15,09592423;0;543,4532723;;
15628;19;Greg Thatcher;3;Rob Carsson;4;76;Halter Dress;Roupa Feminina;72;393,8704491;0;28358,67233;;
15637;1;Albert von Einstein;8;Leif Shine;4;23;DSW Sandals;Cal�ado Feminino;12;9,067404203;0;108,8088504;;
15650;23;Jaques Wilneuve;6;Lennart Skoglund;4;75;Bow tie;Roupa Masculina;2;9,080440868;0;18,16088174;;
15673;32;Ross The Boss;1;Frank Roll;4;60;Game Over T-Shirt;Esportivo;30;4,31989832;0;129,5969496;;
15674;63;George Essen;7;Tom Lindwall;4;21;Basket Shoes;Esportivo;73;9,919377486;0;724,1145565;;
15686;25;Dieter K�ln;7;Tom Lindwall;4;23;DSW Sandals;Cal�ado Feminino;31;9,941449383;0;308,1849309;;
15707;63;George Essen;7;Tom Lindwall;4;44;Okkaba Skin Jackets;Roupa Feminina;26;84,94405903;0;2208,545535;;
15709;89;Alice Chain;2;Erik Presley;4;9;Fuji Boots;Cal�ado Masculino;5;43,63578694;0;218,1789347;;
15729;19;Greg Thatcher;9;Helen Brolin;4;26;Bike Helmet;Esportivo;32;37,79761679;0;1209,523737;;
15734;39;Dieter Rummernige;3;Rob Carsson;4;12;Tank Swimsuit;Praia;43;12,08718445;0;519,7489314;;
15738;37;Robert Bolero;9;Helen Brolin;4;75;Bow tie;Roupa Masculina;49;7,853056546;0;384,7997708;;
15744;62;Jorge Alemaio;3;Rob Carsson;4;55;Feiss Fleece Trousers;Esportivo;12;33,45098333;0;401,4118;;
15761;63;George Essen;8;Leif Shine;4;59;Rasta WCT;Esportivo;51;9,763384057;0;497,9325869;;
15762;82;Mark Stark;1;Frank Roll;4;13;Aino Shoes;Beb�s;6;23,36896955;0;140,2138173;;
15763;59;Herbert Bernstorf;5;Ingrid Hendrix;4;41;Duck Shirt;Beb�s;30;10,88240844;0;326,4722533;;
15767;37;Robert Bolero;3;Rob Carsson;4;30;Baby Dark Lounge Suit;Beb�s;36;26,06845695;0;938,4644501;;
15773;1;Albert von Einstein;7;Tom Lindwall;4;59;Rasta WCT;Esportivo;7;8,403667206;0;58,82567045;;
15778;80;Peloto Gomez;1;Frank Roll;4;51;Summit Hiking Boots;Cal�ado Masculino;26;85,92848549;0;2234,140623;;
15784;59;Herbert Bernstorf;5;Ingrid Hendrix;4;22;Ravellis Tr�skor;Cal�ado Feminino;4;3,877159938;0;15,50863975;;
15785;19;Greg Thatcher;3;Rob Carsson;4;62;Lace Shoes;Esportivo;17;30,05060156;0;510,8602265;;
15805;23;Jaques Wilneuve;6;Lennart Skoglund;4;63;Serve-Shirt;Roupa Feminina;36;17,03115763;0;613,1216746;;
15833;39;Dieter Rummernige;3;Rob Carsson;4;38;Le Baby Dress;Roupa Feminina;32;71,57446093;0;2290,38275;;
15845;38;Al Yankovic;9;Helen Brolin;4;13;Aino Shoes;Beb�s;10;22,99400981;0;229,9400981;;
15846;81;Mercedes Couto;2;Erik Presley;4;6;Shagall Socks;Roupa Feminina;5;4,534869265;0;22,67434633;;
15847;32;Ross The Boss;1;Frank Roll;4;43;Summer Shorts;Praia;9;15,24350633;0;137,191557;;
15852;42;Joe Barry;1;Frank Roll;4;60;Game Over T-Shirt;Esportivo;56;5,42216542;0;303,6412635;;
15853;5;Urra Gurra Aktersnurra;9;Helen Brolin;4;40;Duck Trousers;Beb�s;30;15,38681227;0;461,604368;;
15857;73;Preben Elkjaer;9;Helen Brolin;4;56;Slip-on Shoes;Cal�ado Feminino;29;42,92368199;0;1244,786778;;
15858;80;Peloto Gomez;1;Frank Roll;4;68;Cap;Esportivo;23;15,3198283;0;352,3560509;;
15871;32;Ross The Boss;1;Frank Roll;4;31;Rossi Bermuda Shorts;Roupa Masculina;13;8,006511004;0;104,0846431;;
15877;89;Alice Chain;3;Rob Carsson;4;62;Lace Shoes;Esportivo;3;26,98324919;0;80,94974758;;
15885;32;Ross The Boss;1;Frank Roll;4;11;Desperado Jeans;Roupa Masculina;9;25,75650818;0;231,8085736;;
15901;76;Cheril Cow;4;Joan Callins;4;24;Samba Soccer Socks;Roupa Masculina;11;4,196113913;0;46,15725304;;
15909;39;Dieter Rummernige;9;Helen Brolin;4;36;Mehmet-Tr�ja;Beb�s;24;8,265421766;0;198,3701224;;
15911;19;Greg Thatcher;9;Helen Brolin;4;40;Duck Trousers;Beb�s;102;16,82142929;0;1715,785787;;
15942;2;Paco el Maco;3;Rob Carsson;4;13;Aino Shoes;Beb�s;9;21,33026419;0;191,9723777;;
15946;82;Mark Stark;1;Frank Roll;4;27;Tracksuit;Esportivo;26;40,7443547;0;1059,353222;;
15948;42;Joe Barry;1;Frank Roll;4;72;Oyaki Kimono;Roupa Feminina;18;10,58584309;0;190,5451756;;
15965;10;James Hendersson;1;Frank Roll;4;10;Sapporoo Gloves;Beb�s;28;5,683846315;0;159,1476968;;
15970;47;Andr�s Barbanegra;3;Rob Carsson;4;45;Danske Treshoe;Cal�ado Masculino;35;7,601875208;0;266,0656323;;
15978;63;George Essen;7;Tom Lindwall;4;53;Jack Flash Dress;Roupa Feminina;20;52,26249215;0;1045,249843;;
15993;82;Mark Stark;1;Frank Roll;4;51;Summit Hiking Boots;Cal�ado Masculino;10;125,2541527;0;1252,541527;;
15995;32;Ross The Boss;1;Frank Roll;4;24;Samba Soccer Socks;Roupa Masculina;69;4,962634141;0;342,4217557;;
16002;54;Don Gerardo;3;Rob Carsson;4;11;Desperado Jeans;Roupa Masculina;28;34,72792797;0;972,3819832;;
16014;91;Boniekk Wallessa;8;Leif Shine;4;61;AAA Running Shoe;Esportivo;9;36,3469751;0;327,1227759;;
16017;24;Linda Haglund;8;Leif Shine;4;22;Ravellis Tr�skor;Cal�ado Feminino;27;4,649159343;0;125,5273023;;
16029;69;Emilio Ilegal;4;Joan Callins;4;23;DSW Sandals;Cal�ado Feminino;11;11,17406334;0;122,9146967;;
16037;63;George Essen;8;Leif Shine;4;20;Tennis Suit;Esportivo;16;84,68437131;0;1354,949941;;
16040;19;Greg Thatcher;3;Rob Carsson;4;33;Casual Boots;Esportivo;33;23,86867025;0;787,6661184;;
16047;42;Joe Barry;1;Frank Roll;4;24;Samba Soccer Socks;Roupa Masculina;18;4,247464688;0;76,45436438;;
16051;76;Cheril Cow;5;Ingrid Hendrix;4;35;LA. Shorts;Praia;66;6,414698205;0;423,3700815;;
16055;47;Andr�s Barbanegra;3;Rob Carsson;4;49;Finnish Sport Blades;Esportivo;66;22,35037772;0;1475,12493;;
16071;35;Nicolas Balines;9;Helen Brolin;4;24;Samba Soccer Socks;Roupa Masculina;18;4,746679995;0;85,44023992;;
16088;32;Ross The Boss;1;Frank Roll;4;2;Mr2 Trousers;Roupa Masculina;9;23,11375894;0;208,0238305;;
16093;73;Preben Elkjaer;9;Helen Brolin;4;32;Riviera Swimsuit;Praia;12;21,1262178;0;253,5146137;;
16099;14;Alfred Neumann;6;Lennart Skoglund;4;37;Mehmet-Skor;Beb�s;8;4,235149471;0;33,88119576;;
16100;7;Julie Binoch�;5;Ingrid Hendrix;4;28;RDL Suit;Infantil;29;46,40929798;0;1345,869641;;
16107;79;Heinz Disco;7;Tom Lindwall;4;65;Stretch Pants;Roupa Feminina;13;9,72999329;0;126,4899128;;
16108;73;Preben Elkjaer;3;Rob Carsson;4;57;Lightweight Sandals;Cal�ado Feminino;30;22,22305783;0;666,6917348;;
16122;19;Greg Thatcher;3;Rob Carsson;4;5;O-Man Underwear;Roupa Masculina;37;5,988357278;0;221,5692193;;
16127;73;Preben Elkjaer;9;Helen Brolin;4;28;RDL Suit;Infantil;7;53,72570128;0;376,0799089;;
16129;19;Greg Thatcher;9;Helen Brolin;4;10;Sapporoo Gloves;Beb�s;19;5,50371904;0;104,5706618;;
16139;79;Heinz Disco;7;Tom Lindwall;4;77;Wrap Skirt;Roupa Feminina;14;13,91083829;0;194,7517361;;
16141;82;Mark Stark;1;Frank Roll;4;56;Slip-on Shoes;Cal�ado Feminino;85;45,51090667;0;3868,427067;;
16157;73;Preben Elkjaer;9;Helen Brolin;4;38;Le Baby Dress;Roupa Feminina;56;92,52930554;0;5181,64111;;
16158;63;George Essen;7;Tom Lindwall;4;74;X-Train Shoes;Infantil;17;37,34794079;0;634,9149934;;
16179;51;James Belucci;1;Frank Roll;4;74;X-Train Shoes;Infantil;29;30,1742423;0;875,0530267;;
16184;5;Urra Gurra Aktersnurra;9;Helen Brolin;4;41;Duck Shirt;Beb�s;36;9,396494858;0;338,2738149;;
16195;80;Peloto Gomez;1;Frank Roll;4;71;Atles Lussekofta;Roupa Masculina;36;34,57382602;0;1244,657737;;
16198;37;Robert Bolero;9;Helen Brolin;4;56;Slip-on Shoes;Cal�ado Feminino;13;49,25250003;0;640,2825004;;
16214;58;Francisca Font Barcel�;8;Leif Shine;4;14;Kool Sunglasses;Infantil;14;30,29059779;0;424,0683691;;
16219;63;George Essen;8;Leif Shine;4;38;Le Baby Dress;Roupa Feminina;36;83,70869811;0;3013,513132;;
16244;89;Alice Chain;9;Helen Brolin;4;61;AAA Running Shoe;Esportivo;24;26,35791142;0;632,5898741;;
16254;82;Mark Stark;1;Frank Roll;4;75;Bow tie;Roupa Masculina;52;8,601495825;0;447,2777829;;
16255;63;George Essen;8;Leif Shine;4;16;Wimbledon T-Shirt;Esportivo;47;10,12979272;0;476,1002579;;
16264;5;Urra Gurra Aktersnurra;3;Rob Carsson;4;43;Summer Shorts;Praia;51;12,56803049;0;640,9695552;;
16270;59;Herbert Bernstorf;4;Joan Callins;4;76;Halter Dress;Roupa Feminina;59;463,6020168;0;27352,51899;;
16277;68;Carl Perry;6;Lennart Skoglund;4;73;Mehmet-Napp;Beb�s;8;1,287994326;0;10,30395461;;
16279;63;George Essen;8;Leif Shine;4;21;Basket Shoes;Esportivo;18;10,9136806;0;196,4462509;;
16280;63;George Essen;8;Leif Shine;4;68;Cap;Esportivo;37;13,13800503;0;486,106186;;
16293;19;Greg Thatcher;9;Helen Brolin;4;11;Desperado Jeans;Roupa Masculina;18;35,23422057;0;634,2159703;;
16298;23;Jaques Wilneuve;6;Lennart Skoglund;4;52;Winter Boots;Cal�ado Feminino;34;74,39209057;0;2529,33108;;
16314;82;Mark Stark;1;Frank Roll;4;62;Lace Shoes;Esportivo;11;31,37762862;0;345,1539148;;
16315;44;Klaus Deum;7;Tom Lindwall;4;59;Rasta WCT;Esportivo;14;10,58320773;0;148,1649083;;
16331;68;Carl Perry;6;Lennart Skoglund;4;36;Mehmet-Tr�ja;Beb�s;26;7,206319401;0;187,3643044;;
16339;63;George Essen;7;Tom Lindwall;4;24;Samba Soccer Socks;Roupa Masculina;30;4,415508333;0;132,46525;;
16369;80;Peloto Gomez;1;Frank Roll;4;63;Serve-Shirt;Roupa Feminina;5;25,85151703;0;129,2575852;;
16370;19;Greg Thatcher;2;Erik Presley;4;43;Summer Shorts;Praia;18;12,81304581;0;230,6348245;;
16385;37;Robert Bolero;3;Rob Carsson;4;71;Atles Lussekofta;Roupa Masculina;4;35,55211083;0;142,2084433;;
16388;37;Robert Bolero;3;Rob Carsson;4;53;Jack Flash Dress;Roupa Feminina;17;74,18554118;0;1261,1542;;
16401;39;Dieter Rummernige;3;Rob Carsson;4;31;Rossi Bermuda Shorts;Roupa Masculina;5;9,512933877;0;47,56466938;;
16459;32;Ross The Boss;1;Frank Roll;4;7;Runner Shoes;Infantil;45;41,218715;0;1854,842175;;
16464;19;Greg Thatcher;3;Rob Carsson;4;36;Mehmet-Tr�ja;Beb�s;52;7,039070047;0;366,0316424;;
16468;32;Ross The Boss;1;Frank Roll;4;56;Slip-on Shoes;Cal�ado Feminino;14;34,22699657;0;479,177952;;
16473;1;Albert von Einstein;8;Leif Shine;4;70;US-Master Jeans;Roupa Masculina;21;28,12590053;0;590,6439112;;
16486;23;Jaques Wilneuve;6;Lennart Skoglund;4;75;Bow tie;Roupa Masculina;2;7,827617104;0;15,65523421;;
16509;32;Ross The Boss;1;Frank Roll;4;41;Duck Shirt;Beb�s;21;9,222582365;0;193,6742297;;
16510;63;George Essen;7;Tom Lindwall;4;21;Basket Shoes;Esportivo;59;11,7148839;0;691,17815;;
16522;25;Dieter K�ln;7;Tom Lindwall;4;67;Minnki P�lsii;Roupa Feminina;25;64,19974529;0;1604,993632;;
16530;37;Robert Bolero;9;Helen Brolin;4;33;Casual Boots;Esportivo;31;21,4503932;0;664,9621893;;
16543;63;George Essen;7;Tom Lindwall;4;62;Lace Shoes;Esportivo;47;24,05051855;0;1130,374372;;
16565;19;Greg Thatcher;9;Helen Brolin;4;10;Sapporoo Gloves;Beb�s;17;6,547676875;0;111,3105069;;
16570;39;Dieter Rummernige;3;Rob Carsson;4;36;Mehmet-Tr�ja;Beb�s;37;8,152542405;0;301,644069;;
16574;37;Robert Bolero;9;Helen Brolin;4;31;Rossi Bermuda Shorts;Roupa Masculina;57;8,880276243;0;506,1757459;;
16580;62;Jorge Alemaio;3;Rob Carsson;4;60;Game Over T-Shirt;Esportivo;19;5,009544842;0;95,18135199;;
16597;63;George Essen;8;Leif Shine;4;59;Rasta WCT;Esportivo;55;9,982836552;0;549,0560104;;
16598;82;Mark Stark;1;Frank Roll;4;42;Walking Shoes;Cal�ado Feminino;33;15,56290154;0;513,5757509;;
16599;59;Herbert Bernstorf;5;Ingrid Hendrix;4;31;Rossi Bermuda Shorts;Roupa Masculina;9;7,683157951;0;69,14842156;;
16603;37;Robert Bolero;3;Rob Carsson;4;73;Mehmet-Napp;Beb�s;17;0,914990609;0;15,55484036;;
16609;1;Albert von Einstein;7;Tom Lindwall;4;62;Lace Shoes;Esportivo;33;28,45845419;0;939,1289882;;
16614;80;Peloto Gomez;1;Frank Roll;4;47;Lundenhagen Boots;Cal�ado Masculino;26;23,39786226;0;608,3444189;;
16620;59;Herbert Bernstorf;5;Ingrid Hendrix;4;60;Game Over T-Shirt;Esportivo;18;4,754986965;0;85,58976537;;
16641;23;Jaques Wilneuve;6;Lennart Skoglund;4;63;Serve-Shirt;Roupa Feminina;33;23,05288048;0;760,7450559;;
16648;35;Nicolas Balines;3;Rob Carsson;4;44;Okkaba Skin Jackets;Roupa Feminina;9;84,65487694;0;761,8938925;;
16681;38;Al Yankovic;9;Helen Brolin;4;60;Game Over T-Shirt;Esportivo;19;5,041946442;0;95,7969824;;
16682;81;Mercedes Couto;2;Erik Presley;4;6;Shagall Socks;Roupa Feminina;6;3,947522147;0;23,68513288;;
16683;32;Ross The Boss;1;Frank Roll;4;43;Summer Shorts;Praia;10;11,0242247;0;110,242247;;
16688;42;Joe Barry;1;Frank Roll;4;64;WFS Shoes;Cal�ado Feminino;36;38,68307323;0;1392,590636;;
16689;5;Urra Gurra Aktersnurra;9;Helen Brolin;4;13;Aino Shoes;Beb�s;7;28,33421292;0;198,3394904;;
16693;73;Preben Elkjaer;9;Helen Brolin;4;59;Rasta WCT;Esportivo;52;8,961629507;0;466,0047344;;
16694;80;Peloto Gomez;1;Frank Roll;4;43;Summer Shorts;Praia;5;13,5271626;0;67,635813;;
16697;63;George Essen;7;Tom Lindwall;4;64;WFS Shoes;Cal�ado Feminino;56;39,32482712;0;2202,190319;;
16707;32;Ross The Boss;1;Frank Roll;4;31;Rossi Bermuda Shorts;Roupa Masculina;15;8,809843158;0;132,1476474;;
16713;89;Alice Chain;3;Rob Carsson;4;62;Lace Shoes;Esportivo;3;34,97517273;0;104,9255182;;
16721;32;Ross The Boss;1;Frank Roll;4;1;Lenin Jeansshorts;Roupa Masculina;47;23,56970493;0;1107,776132;;
16737;76;Cheril Cow;4;Joan Callins;4;77;Wrap Skirt;Roupa Feminina;29;14,22098781;0;412,4086465;;
16745;39;Dieter Rummernige;9;Helen Brolin;4;30;Baby Dark Lounge Suit;Beb�s;35;31,42088143;0;1099,73085;;
16747;19;Greg Thatcher;9;Helen Brolin;4;40;Duck Trousers;Beb�s;80;23,68020906;0;1894,416725;;
16778;2;Paco el Maco;3;Rob Carsson;4;11;Desperado Jeans;Roupa Masculina;2;24,93139779;0;49,86279559;;
16806;47;Andr�s Barbanegra;3;Rob Carsson;4;45;Danske Treshoe;Cal�ado Masculino;36;9,35524772;0;336,7889179;;
16814;63;George Essen;7;Tom Lindwall;4;69;Tube Socks;Esportivo;9;2,338435486;0;21,04591938;;
16829;82;Mark Stark;1;Frank Roll;4;47;Lundenhagen Boots;Cal�ado Masculino;33;23,5541817;0;777,287996;;
16831;32;Ross The Boss;1;Frank Roll;4;63;Serve-Shirt;Roupa Feminina;41;18,55471212;0;760,7431969;;
16838;54;Don Gerardo;3;Rob Carsson;4;11;Desperado Jeans;Roupa Masculina;31;33,4301744;0;1036,335406;;
16842;1;Albert von Einstein;8;Leif Shine;4;21;Basket Shoes;Esportivo;57;8,887208182;0;506,5708664;;
16850;91;Boniekk Wallessa;8;Leif Shine;4;75;Bow tie;Roupa Masculina;26;6,611715744;0;171,9046093;;
16865;69;Emilio Ilegal;4;Joan Callins;4;23;DSW Sandals;Cal�ado Feminino;9;8,422151071;0;75,79935964;;
16873;63;George Essen;8;Leif Shine;4;26;Bike Helmet;Esportivo;79;27,18938064;0;2147,96107;;
16876;19;Greg Thatcher;3;Rob Carsson;4;33;Casual Boots;Esportivo;37;29,19873712;0;1080,353273;;
16882;23;Jaques Wilneuve;6;Lennart Skoglund;4;5;O-Man Underwear;Roupa Masculina;69;7,475168356;0;515,7866165;;
16883;42;Joe Barry;1;Frank Roll;4;13;Aino Shoes;Beb�s;73;33,64120796;0;2455,808181;;
16887;76;Cheril Cow;5;Ingrid Hendrix;4;35;LA. Shorts;Praia;64;6,148749446;0;393,5199646;;
16891;47;Andr�s Barbanegra;3;Rob Carsson;4;57;Lightweight Sandals;Cal�ado Feminino;35;25,39607329;0;888,8625652;;
16907;35;Nicolas Balines;9;Helen Brolin;4;57;Lightweight Sandals;Cal�ado Feminino;19;19,2534635;0;365,8158065;;
16924;32;Ross The Boss;1;Frank Roll;4;41;Duck Shirt;Beb�s;47;9,734662337;0;457,5291298;;
16935;14;Alfred Neumann;6;Lennart Skoglund;4;21;Basket Shoes;Esportivo;16;9,121004492;0;145,9360719;;
10458;37;Robert Bolero;9;Helen Brolin;5;56;Slip-on Shoes;Cal�ado Feminino;15;40,32;0;604,8;;
10294;19;Greg Thatcher;2;Erik Presley;5;60;Game Over T-Shirt;Esportivo;21;4,56;0;95,76;;
10360;7;Julie Binoch�;5;Ingrid Hendrix;5;49;Finnish Sport Blades;Esportivo;35;18,29;0;640,15;;
10657;32;Ross The Boss;1;Frank Roll;5;41;Duck Shirt;Beb�s;24;10,21;0;245,04;;
10670;25;Dieter K�ln;7;Tom Lindwall;5;67;Minnki P�lsii;Roupa Feminina;25;58,73;0;1468,25;;
10836;42;Joe Barry;1;Frank Roll;5;35;LA. Shorts;Praia;6;6,38;0;38,28;;
10861;89;Alice Chain;3;Rob Carsson;5;21;Basket Shoes;Esportivo;40;9,19;0;367,6;;
10893;39;Dieter Rummernige;9;Helen Brolin;5;30;Baby Dark Lounge Suit;Beb�s;35;27,4;0;959;;
10962;63;George Essen;7;Tom Lindwall;5;76;Halter Dress;Roupa Feminina;44;377,92;0;16628,48;;
10979;32;Ross The Boss;1;Frank Roll;5;12;Tank Swimsuit;Praia;20;10,45;0;209;;
11021;63;George Essen;8;Leif Shine;5;72;Oyaki Kimono;Roupa Feminina;35;12,61;0;441,35;;
11031;42;Joe Barry;1;Frank Roll;5;1;Lenin Jeansshorts;Roupa Masculina;45;21,45;0;965,25;;
11064;1;Albert von Einstein;7;Tom Lindwall;5;68;Cap;Esportivo;55;11,41;0;627,55;;
11077;73;Preben Elkjaer;9;Helen Brolin;5;32;Riviera Swimsuit;Praia;10;18,98;0;189,8;;
11083;14;Alfred Neumann;6;Lennart Skoglund;5;21;Basket Shoes;Esportivo;15;9,95;0;149,25;;
11084;7;Julie Binoch�;5;Ingrid Hendrix;5;38;Le Baby Dress;Roupa Feminina;11;80,14187035;0;881,5605738;;
11182;37;Robert Bolero;9;Helen Brolin;5;56;Slip-on Shoes;Cal�ado Feminino;14;48,87162499;0;684,2027499;;
11238;82;Mark Stark;1;Frank Roll;5;56;Slip-on Shoes;Cal�ado Feminino;61;37,35375102;0;2278,578812;;
11261;68;Carl Perry;6;Lennart Skoglund;5;58;Onesy Dress;Beb�s;25;47,96323555;0;1199,080889;;
11277;19;Greg Thatcher;9;Helen Brolin;5;16;Wimbledon T-Shirt;Esportivo;16;10,02147798;0;160,3436476;;
11282;23;Jaques Wilneuve;6;Lennart Skoglund;5;47;Lundenhagen Boots;Cal�ado Masculino;27;24,01263876;0;648,3412465;;
11354;19;Greg Thatcher;2;Erik Presley;5;75;Bow tie;Roupa Masculina;7;9,677661136;0;67,74362796;;
11369;37;Robert Bolero;3;Rob Carsson;5;43;Summer Shorts;Praia;21;12,47909493;0;262,0609935;;
11443;32;Ross The Boss;1;Frank Roll;5;40;Duck Trousers;Beb�s;42;15,71962836;0;660,2243912;;
11448;19;Greg Thatcher;3;Rob Carsson;5;49;Finnish Sport Blades;Esportivo;21;21,54035958;0;452,3475512;;
11493;32;Ross The Boss;1;Frank Roll;5;15;Sumi Underwear;Roupa Feminina;44;6,758264504;0;297,3636382;;
11506;25;Dieter K�ln;7;Tom Lindwall;5;46;Rodbye Troje;Beb�s;56;13,75162004;0;770,0907223;;
11527;63;George Essen;7;Tom Lindwall;5;43;Summer Shorts;Praia;35;13,25060273;0;463,7710954;;
11534;80;Peloto Gomez;1;Frank Roll;5;11;Desperado Jeans;Roupa Masculina;15;25,06334412;0;375,9501617;;
11672;42;Joe Barry;1;Frank Roll;5;35;LA. Shorts;Praia;7;5,549000029;0;38,8430002;;
11697;89;Alice Chain;3;Rob Carsson;5;62;Lace Shoes;Esportivo;3;33,71002924;0;101,1300877;;
11729;39;Dieter Rummernige;9;Helen Brolin;5;29;Davenport Shoes;Cal�ado Masculino;23;135,1206384;0;3107,774683;;
11798;63;George Essen;7;Tom Lindwall;5;7;Runner Shoes;Infantil;51;45,65570084;0;2328,440743;;
11815;32;Ross The Boss;1;Frank Roll;5;63;Serve-Shirt;Roupa Feminina;36;23,05879137;0;830,1164892;;
11857;63;George Essen;8;Leif Shine;5;20;Tennis Suit;Esportivo;18;81,5526321;0;1467,947378;;
11867;42;Joe Barry;1;Frank Roll;5;24;Samba Soccer Socks;Roupa Masculina;18;3,959133391;0;71,26440103;;
11900;1;Albert von Einstein;7;Tom Lindwall;5;41;Duck Shirt;Beb�s;12;9,564546769;0;114,7745612;;
11919;14;Alfred Neumann;6;Lennart Skoglund;5;21;Basket Shoes;Esportivo;18;11,56112597;0;208,1002675;;
11920;7;Julie Binoch�;5;Ingrid Hendrix;5;54;Patamonia Fleece Jacket;Esportivo;31;35,47727749;0;1099,795602;;
12018;37;Robert Bolero;9;Helen Brolin;5;43;Summer Shorts;Praia;23;14,96639371;0;344,2270553;;
12190;19;Greg Thatcher;2;Erik Presley;5;43;Summer Shorts;Praia;18;13,28560628;0;239,1409131;;
12279;32;Ross The Boss;1;Frank Roll;5;40;Duck Trousers;Beb�s;38;16,68901878;0;634,1827135;;
12329;32;Ross The Boss;1;Frank Roll;5;60;Game Over T-Shirt;Esportivo;37;5,838604002;0;216,0283481;;
12342;25;Dieter K�ln;7;Tom Lindwall;5;23;DSW Sandals;Cal�ado Feminino;32;7,330178919;0;234,5657254;;
12363;63;George Essen;7;Tom Lindwall;5;29;Davenport Shoes;Cal�ado Masculino;40;135,2890935;0;5411,563738;;
12370;80;Peloto Gomez;1;Frank Roll;5;11;Desperado Jeans;Roupa Masculina;13;29,68864396;0;385,9523715;;
12508;42;Joe Barry;1;Frank Roll;5;35;LA. Shorts;Praia;7;7,258986133;0;50,81290293;;
12533;89;Alice Chain;3;Rob Carsson;5;18;Deuce Shirt;Beb�s;17;22,20078308;0;377,4133124;;
12565;39;Dieter Rummernige;9;Helen Brolin;5;29;Davenport Shoes;Cal�ado Masculino;29;150,3550378;0;4360,296095;;
12634;63;George Essen;7;Tom Lindwall;5;13;Aino Shoes;Beb�s;84;20,46013323;0;1718,651192;;
